customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_login_count_30,active_days_30,avg_feature_usage_30,avg_session_minutes_30,support_tickets_count_30,avg_resolution_hours_30,avg_login_count_90,active_days_90,avg_feature_usage_90,usage_change_30d,login_change_30d,days_since_last_activity
8763-KIAFH,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,583.3,No,12.433333333333334,30,22.73333333333333,79.43566666666668,1,0.1883333333333333,13.11111111111111,90,23.81111111111111,-0.0452636490900605,-0.0516949152542372,0
3669-WHAFY,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8078.1,No,16.733333333333334,30,40.53333333333333,142.59099999999998,1,2.317333333333333,16.711111111111112,90,40.53333333333333,0.0,0.0013297872340425,0
3055-VTCGS,Female,0,No,No,63,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.55,3503.5,No,13.433333333333334,30,37.2,126.90133333333333,2,3.762,13.822222222222225,90,38.144444444444446,-0.02475968540635,-0.0281350482315112,0
3144-KMTWZ,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,6669.45,No,13.5,30,33.96666666666667,120.937,1,1.4713333333333334,13.577777777777778,90,33.96666666666667,0.0,-0.0057283142389525,0
7279-BUYWN,Female,1,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.2,4689.5,Yes,3.6,30,11.9,40.54066666666667,0,0.0,4.966666666666667,90,16.233333333333334,-0.2669404517453799,-0.2751677852348993,0
7156-MHUGY,Male,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,1201.15,Yes,2.8,30,11.233333333333333,38.36033333333333,2,1.837,3.9444444444444446,90,15.622222222222222,-0.2809388335704125,-0.2901408450704226,0
7198-GLXTC,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.0,143.65,Yes,3.7666666666666666,30,14.6,49.165333333333336,1,0.1923333333333333,5.0,90,19.022222222222226,-0.2324766355140187,-0.2466666666666666,0
2007-QVGAW,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.35,1292.65,No,14.066666666666666,30,34.63333333333333,125.49433333333332,2,2.239333333333333,14.455555555555556,90,35.577777777777776,-0.0265459088069955,-0.026902382782475,0
5207-PLSTK,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.75,48.75,No,13.4,30,40.0,143.36333333333332,1,1.219,13.822222222222225,90,41.08888888888889,-0.0265008112493239,-0.0305466237942122,0
2307-FYNNL,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.05,7108.2,No,12.4,30,36.56666666666667,126.31,1,1.7366666666666668,12.833333333333334,90,37.91111111111111,-0.0354630715123094,-0.0337662337662337,0
5605-XNWEN,Male,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,1802.55,No,15.666666666666666,30,31.33333333333333,103.40233333333336,1,0.162,16.455555555555556,90,33.08888888888889,-0.0530557421087978,-0.0479405806887238,0
2155-AMQRX,Female,0,No,No,28,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.9,1505.15,No,13.433333333333334,30,32.96666666666667,113.33466666666666,0,0.0,13.322222222222225,90,32.5,0.0143589743589744,0.0083402835696413,0
6181-AXXYF,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,1859.1,No,14.9,30,25.8,85.69066666666666,2,1.4550000000000003,15.188888888888888,90,26.11111111111111,-0.0119148936170212,-0.0190197512801755,0
5091-HFAZW,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,168.5,No,11.933333333333334,30,33.1,120.64433333333334,1,1.8763333333333332,11.833333333333334,90,32.93333333333333,0.0050607287449394,0.008450704225352,0
0516-VRYBW,Female,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.15,390.85,Yes,3.533333333333333,30,7.0,26.198,0,0.0,4.9,90,9.633333333333333,-0.273356401384083,-0.2789115646258504,0
2519-LBNQL,Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.35,6339.45,No,9.166666666666666,30,29.466666666666665,111.92033333333332,3,2.515666666666667,9.666666666666666,90,31.044444444444444,-0.050823192555476,-0.0517241379310344,0
8623-ULFNQ,Female,1,No,No,26,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.05,1652.4,No,9.333333333333334,30,26.633333333333333,98.127,1,0.4039999999999999,9.5,90,27.133333333333333,-0.0184275184275184,-0.0175438596491227,0
8380-PEFPE,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,Yes,8.833333333333334,30,27.2,98.48966666666666,0,0.0,8.944444444444445,90,27.655555555555555,-0.0164724789071916,-0.0124223602484471,0
5687-DKDTV,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,77.5,Yes,5.933333333333334,30,13.1,43.44666666666667,1,2.3223333333333334,7.522222222222222,90,16.655555555555555,-0.2134756504336224,-0.2112259970457902,0
1568-LJSZU,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.2,6392.85,No,14.0,30,38.86666666666667,130.741,1,2.3896666666666664,14.188888888888888,90,39.36666666666667,-0.012701100762066,-0.0133124510571651,0
7530-HDYDS,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.25,3264.5,Yes,11.666666666666666,30,35.5,124.84033333333332,3,1.1096666666666666,11.933333333333334,90,36.3,-0.0220385674931128,-0.0223463687150838,0
7789-HKSBS,Female,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4599.15,No,11.266666666666667,30,39.766666666666666,138.033,1,0.4029999999999999,11.78888888888889,90,41.68888888888889,-0.0461087420042644,-0.0442978322337417,0
7416-CKTEP,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,1134.25,No,4.933333333333334,30,10.433333333333334,37.220666666666666,1,0.3183333333333333,5.0,90,10.511111111111113,-0.007399577167019,-0.0133333333333332,0
2586-CWXVV,Male,0,Yes,No,54,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.4,1621.35,No,10.5,30,23.3,86.95666666666666,1,0.3703333333333333,10.9,90,24.211111111111112,-0.0376319412574575,-0.036697247706422,0
3096-IZETN,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.1,947.3,Yes,11.866666666666667,30,24.966666666666665,83.19,1,1.7893333333333332,11.866666666666667,90,25.066666666666663,-0.0039893617021277,0.0,0
2348-KCJLT,Female,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,61.5,2722.2,No,14.266666666666667,30,41.23333333333333,129.81066666666666,0,0.0,14.333333333333334,90,41.71111111111111,-0.0114544485881725,-0.0046511627906976,0
8401-EMUWF,Male,0,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.4,3058.3,No,11.466666666666669,30,25.83333333333333,90.28633333333332,0,0.0,12.1,90,27.07777777777778,-0.0459581452605663,-0.0523415977961432,0
4193-IBKSW,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1769.6,No,13.766666666666667,30,31.5,108.83933333333331,1,1.0293333333333332,14.188888888888888,90,32.4,-0.0277777777777777,-0.0297572435395457,0
5377-NDTOU,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,91.05,6293.75,No,13.966666666666669,30,42.46666666666667,155.25833333333333,0,0.0,13.88888888888889,90,42.52222222222223,-0.0013065064018814,0.0055999999999999,0
5922-ABDVO,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.65,1761.05,Yes,5.633333333333334,30,18.866666666666667,72.174,1,2.2513333333333336,7.455555555555556,90,25.022222222222226,-0.2460035523978685,-0.2444113263785394,0
2474-LCNUE,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.65,1642.75,No,12.7,30,34.1,109.574,0,0.0,12.988888888888887,90,35.13333333333333,-0.0294117647058823,-0.0222412318220702,0
0839-QNXME,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,578.5,No,14.733333333333333,30,30.83333333333333,97.40466666666666,0,0.0,14.555555555555555,90,30.511111111111116,0.0105608157319736,0.0122137404580152,0
3506-OVLKD,Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.2,954.9,No,15.433333333333334,30,30.1,115.93133333333334,0,0.0,15.9,90,31.155555555555555,-0.0338801711840227,-0.0293501048218029,0
9172-ANCRX,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,973.25,Yes,11.566666666666666,30,35.5,121.355,1,2.196333333333333,11.433333333333334,90,35.15555555555556,0.0097977243994942,0.0116618075801748,0
6650-VJONK,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.85,43.85,No,10.1,30,24.6,86.43966666666667,2,1.854,10.377777777777778,90,25.355555555555554,-0.0297984224364591,-0.0267665952890793,0
2178-PMGCJ,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.7,1490.4,No,8.533333333333333,30,25.6,92.34066666666666,3,1.87,8.488888888888889,90,25.58888888888889,0.0004342162396874,0.0052356020942408,0
7492-TAFJD,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,38.55,280,No,11.433333333333334,30,24.166666666666668,77.58833333333334,1,1.841,11.9,90,25.11111111111111,-0.0376106194690264,-0.0392156862745098,0
2773-MADBQ,Female,0,No,No,36,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,53.1,1901.25,No,10.566666666666666,30,26.566666666666663,93.845,1,1.839,10.577777777777778,90,26.566666666666663,0.0,-0.0010504201680672,0
6016-LVTJQ,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,716.4,No,8.933333333333334,30,21.433333333333334,73.339,0,0.0,9.033333333333331,90,21.766666666666666,-0.01531393568147,-0.0110701107011069,0
7860-KSUGX,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),64.45,4720,No,18.3,30,31.73333333333333,117.67466666666664,1,0.998,18.57777777777778,90,32.17777777777778,-0.0138121546961325,-0.0149521531100478,0
8966-KZXXA,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,930.95,No,9.7,30,29.133333333333333,112.80466666666666,2,0.8296666666666667,10.122222222222222,90,30.266666666666666,-0.0374449339207048,-0.0417124039517014,0
6910-HADCM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.35,76.35,Yes,4.166666666666667,30,11.766666666666667,41.92366666666667,3,3.513,5.733333333333333,90,15.877777777777778,-0.258922323303009,-0.2732558139534883,0
4816-LXZYW,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1676.95,Yes,6.8,30,18.7,71.05566666666667,1,1.8256666666666668,6.855555555555555,90,19.07777777777778,-0.0198019801980199,-0.0081037277147487,0
9606-PBKBQ,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2642.05,Yes,5.1,30,12.533333333333331,42.058,2,2.07,6.644444444444445,90,16.344444444444445,-0.2331747110808973,-0.2324414715719064,0
5149-QYTTU,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),95.15,6770.85,No,14.7,30,43.3,144.257,1,0.6536666666666666,14.566666666666666,90,42.98888888888889,0.0072370121478417,0.0091533180778031,0
2070-XYMFH,Female,1,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.35,1835.3,No,7.066666666666666,30,27.966666666666665,95.30566666666668,0,0.0,7.266666666666667,90,28.866666666666667,-0.0311778290993072,-0.0275229357798165,0
2085-BOJKI,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.65,1588.25,No,7.333333333333333,30,31.266666666666666,114.82433333333331,0,0.0,7.5777777777777775,90,31.9,-0.0198537095088819,-0.032258064516129,0
0817-HSUSE,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.5,75.5,No,6.266666666666667,30,17.266666666666666,60.06433333333334,0,0.0,6.166666666666667,90,17.3,-0.0019267822736031,0.0162162162162161,0
5442-PPTJY,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,258.35,No,10.933333333333334,30,30.666666666666668,105.13766666666668,0,0.0,10.755555555555556,90,30.25555555555556,0.0135879544619904,0.0165289256198346,0
1927-QEWMY,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1502.25,No,10.566666666666666,30,19.366666666666667,70.41166666666666,0,0.0,11.1,90,20.322222222222223,-0.0470202296336796,-0.048048048048048,0
1663-MHLHE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,19.2,No,8.766666666666667,30,31.53333333333333,108.4,1,2.0596666666666668,8.811111111111112,90,31.6,-0.0021097046413502,-0.0050441361916771,0
5663-QBGIS,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.35,6929.4,No,20.7,30,51.53333333333333,189.585,1,1.432,21.477777777777774,90,53.266666666666666,-0.032540675844806,-0.0362131401965856,0
4450-MDZFX,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.35,4453.3,No,4.066666666666666,30,10.266666666666667,33.553666666666665,0,0.0,3.955555555555556,90,10.011111111111113,0.0255271920088791,0.0280898876404493,0
6701-DHKWQ,Female,0,Yes,Yes,61,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),51.35,3244.4,No,13.566666666666666,30,23.8,85.548,0,0.0,13.644444444444444,90,23.822222222222223,-0.0009328358208955,-0.005700325732899,0
7554-AKDQF,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,323.45,No,9.766666666666667,30,20.7,77.00433333333334,0,0.0,10.177777777777775,90,21.53333333333333,-0.0386996904024768,-0.0403930131004365,0
3536-IQCTX,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.3,2661.1,Yes,6.533333333333333,30,14.966666666666669,52.43666666666666,1,1.8733333333333333,8.2,90,18.73333333333333,-0.201067615658363,-0.2032520325203251,0
4911-BANWH,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.55,2697.4,Yes,5.766666666666667,30,13.666666666666666,48.159666666666666,1,0.1623333333333333,7.566666666666666,90,17.522222222222222,-0.2200380469245403,-0.237885462555066,0
8496-EJAUI,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.85,1424.5,Yes,4.033333333333333,30,12.066666666666666,41.20233333333333,1,0.432,5.2444444444444445,90,15.244444444444444,-0.2084548104956267,-0.2309322033898305,0
0794-YVSGE,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,1401.15,No,14.566666666666666,30,26.3,96.23766666666668,1,0.114,14.766666666666667,90,26.61111111111111,-0.0116910229645093,-0.0135440180586908,0
5423-BHIXO,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.2,1739.6,No,2.6333333333333333,30,7.233333333333333,24.73433333333333,2,2.2046666666666668,2.7,90,7.3,-0.0091324200913241,-0.0246913580246914,0
6908-VVYHM,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.65,5931,No,12.133333333333333,30,31.166666666666668,96.72433333333332,1,1.7143333333333333,12.28888888888889,90,31.45555555555556,-0.009184033910279,-0.0126582278481013,0
2959-EEXWB,Female,0,Yes,Yes,45,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.9,2333.85,No,8.466666666666667,30,21.33333333333333,70.93900000000001,1,0.436,8.855555555555556,90,22.288888888888888,-0.0428713858424725,-0.0439146800501882,0
1839-UMACK,Male,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.05,949.85,No,13.133333333333333,30,23.33333333333333,79.765,0,0.0,13.766666666666667,90,24.4,-0.0437158469945355,-0.0460048426150122,0
3030-YDNRM,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,572.45,No,9.666666666666666,30,30.33333333333333,113.01366666666668,0,0.0,9.655555555555557,90,30.322222222222223,0.0003664345914253,0.001150747986191,0
7321-KKSDU,Male,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,696.8,No,12.4,30,23.566666666666663,81.96066666666667,0,0.0,12.922222222222222,90,24.522222222222226,-0.0389669234254644,-0.0404127257093723,0
3402-XRIUO,Female,1,Yes,No,22,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.55,1381.8,No,11.533333333333331,30,27.933333333333334,107.38966666666668,0,0.0,11.744444444444444,90,28.58888888888889,-0.0229304314030314,-0.0179754020813622,0
3132-TVFDZ,Male,1,Yes,No,57,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.85,2572.95,Yes,4.933333333333334,30,12.3,38.56466666666667,2,2.3366666666666664,6.666666666666667,90,16.155555555555555,-0.2386519944979366,-0.26,0
8286-AFUYI,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,47.95,47.95,No,9.2,30,22.066666666666663,74.515,2,1.507,9.533333333333331,90,22.72222222222222,-0.0288508557457212,-0.034965034965035,0
8080-DDEMJ,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.1,45.1,Yes,3.3666666666666667,30,9.166666666666666,34.16233333333333,0,0.0,4.5777777777777775,90,12.077777777777778,-0.2410303587856486,-0.2645631067961164,0
8356-WUAOJ,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,45,No,8.433333333333334,30,20.5,73.42166666666667,0,0.0,8.78888888888889,90,21.25555555555556,-0.0355462624150549,-0.0404551201011378,0
6365-MTGZX,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,2122.45,Yes,3.6,30,13.733333333333333,50.83533333333333,0,0.0,4.922222222222223,90,18.23333333333333,-0.246800731261426,-0.2686230248306998,0
1349-WXNGG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.05,20.05,Yes,6.666666666666667,30,16.533333333333335,59.427,0,0.0,8.28888888888889,90,20.55555555555556,-0.1956756756756756,-0.1957104557640751,0
8058-DMYRU,Male,1,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.05,4931.8,No,13.9,30,34.9,125.165,3,5.619,14.077777777777778,90,35.522222222222226,-0.0175164216452925,-0.0126282557221783,0
9350-ZXYJC,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,116.95,No,9.9,30,29.266666666666666,101.628,2,1.2926666666666666,10.066666666666666,90,29.877777777777776,-0.0204537002603198,-0.0165562913907284,0
6990-YNRIO,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.65,6937.95,Yes,4.333333333333333,30,14.5,56.285,0,0.0,5.7444444444444445,90,18.81111111111111,-0.2291789722386296,-0.2456479690522244,0
8958-JPTRR,Female,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.3,1261.7,No,11.533333333333331,30,23.73333333333333,86.42866666666667,2,2.126333333333333,11.944444444444445,90,24.522222222222226,-0.0321703670140461,-0.0344186046511628,0
6959-GQEGV,Male,0,No,No,45,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.95,3273.8,No,10.333333333333334,30,27.83333333333333,107.12966666666668,0,0.0,10.577777777777778,90,28.355555555555554,-0.0184169278996865,-0.0231092436974789,0
3173-WSSUE,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1415.85,No,12.4,30,28.23333333333333,95.25,1,1.9903333333333333,13.044444444444444,90,29.75555555555556,-0.0511575802837938,-0.049403747870528,0
1265-HVPZB,Male,0,Yes,No,59,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),66.4,3958.2,No,11.533333333333331,30,30.3,106.063,1,0.2883333333333333,12.133333333333333,90,31.68888888888889,-0.0438288920056101,-0.0494505494505494,0
4115-UMJFQ,Male,0,No,No,69,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),35.75,2492.25,No,16.633333333333333,30,38.4,135.102,1,1.9266666666666663,16.61111111111111,90,38.422222222222224,-0.0005783689994217,0.0013377926421404,0
7369-TRPFD,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,279.2,No,8.833333333333334,30,27.83333333333333,95.40533333333332,0,0.0,9.033333333333331,90,28.511111111111116,-0.0237724084177709,-0.0221402214022139,0
1098-KFQEC,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1083,No,9.3,30,18.766666666666666,70.93333333333334,2,0.7863333333333333,9.488888888888887,90,19.03333333333333,-0.0140105078809108,-0.0199063231850116,0
7190-XHTWJ,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,755.5,No,13.533333333333331,30,37.56666666666667,122.03466666666668,2,2.7553333333333336,14.122222222222222,90,39.13333333333333,-0.0400340715502554,-0.041699449252557,0
0621-TWIEM,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.55,402.6,Yes,2.2333333333333334,30,6.0,21.566,0,0.0,3.111111111111111,90,7.9222222222222225,-0.2426367461430575,-0.2821428571428571,0
3537-RYBHH,Female,1,Yes,No,47,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),67.45,3252,No,5.933333333333334,30,18.2,61.39966666666667,0,0.0,5.822222222222222,90,17.933333333333334,0.0148698884758363,0.0190839694656489,0
2485-ITVKB,Female,0,Yes,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,68.75,Yes,3.8666666666666663,30,9.3,30.42866666666667,1,2.3766666666666665,5.466666666666667,90,12.822222222222225,-0.2746967071057192,-0.2926829268292683,0
3669-OYSJI,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.2,46.2,Yes,4.733333333333333,30,16.466666666666665,57.376333333333335,0,0.0,6.488888888888889,90,22.266666666666666,-0.2604790419161677,-0.2705479452054794,0
1612-EOHDH,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,45.15,Yes,6.8,30,10.933333333333334,39.009,1,0.591,7.088888888888889,90,11.377777777777778,-0.0390625,-0.0407523510971786,0
6702-OHFWR,Male,1,No,No,1,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.3,43.3,Yes,5.6,30,15.333333333333334,51.361,2,3.318,7.288888888888889,90,19.68888888888889,-0.2212189616252821,-0.2317073170731707,0
5296-BFCYD,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.1,936.85,No,12.266666666666667,30,22.366666666666667,81.44533333333334,1,0.147,12.77777777777778,90,23.33333333333333,-0.0414285714285713,-0.0399999999999999,0
4510-PYUSH,Female,1,No,No,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.15,2250.65,Yes,2.4,30,8.433333333333334,32.385666666666665,0,0.0,3.0444444444444443,90,10.555555555555555,-0.2010526315789473,-0.2116788321167883,0
9359-JANWS,Female,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),58.9,3857.1,No,12.9,30,33.96666666666667,115.002,0,0.0,13.122222222222222,90,34.544444444444444,-0.0167256352524927,-0.016934801016088,0
